time,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,NIR
2023-01-31 11:44:28,2014, 12176, 5772, 13390, 16927, 7228, 3276, 8311, 35628, 1997
2023-01-31 11:44:29,2735, 11848, 6103, 14737, 27333, 25979, 18281, 11090, 56809, 4055
2023-01-31 11:44:29,2715, 11770, 6077, 14676, 27492, 26130, 18366, 11158, 57364, 4087
2023-01-31 11:44:30,2729, 11837, 6114, 14741, 27359, 26031, 18299, 11119, 56992, 4062
2023-01-31 11:44:31,2697, 11597, 6048, 14513, 27296, 26026, 18241, 11124, 56801, 4039
2023-01-31 11:44:31,2713, 11794, 6088, 14663, 27412, 26087, 18300, 11144, 57352, 4081
2023-01-31 11:44:32,2713, 11802, 6095, 14705, 27405, 26074, 18318, 11150, 57172, 4079
2023-01-31 11:44:32,2714, 11787, 6089, 14680, 27266, 25884, 18232, 11061, 56938, 4079
2023-01-31 11:44:33,2717, 11748, 6084, 14690, 27273, 25904, 18210, 11058, 57194, 4079
2023-01-31 11:44:34,2705, 11724, 6059, 14653, 27183, 25801, 18152, 11022, 57008, 4061
2023-01-31 11:44:34,2698, 11647, 6039, 14614, 27206, 25851, 18162, 11024, 57086, 4075
2023-01-31 11:44:35,2703, 11703, 6043, 14617, 27226, 25845, 18154, 11028, 57221, 4069
2023-01-31 11:44:36,2696, 11639, 6026, 14619, 27196, 25871, 18132, 11037, 57340, 4075
2023-01-31 11:44:36,2684, 11595, 6016, 14586, 27156, 25821, 18098, 11025, 57319, 4092
2023-01-31 11:44:37,2704, 11751, 6042, 14606, 27169, 25874, 18103, 11033, 57284, 4076
2023-01-31 11:44:37,2699, 11507, 6014, 14573, 27102, 25815, 18053, 11005, 57113, 4079
2023-01-31 11:44:38,2684, 11640, 5994, 14559, 27155, 25815, 18089, 11023, 57104, 4077
2023-01-31 11:44:39,2694, 11764, 6007, 14632, 27183, 25857, 18081, 11044, 57027, 4064
2023-01-31 11:44:39,2698, 11617, 6024, 14606, 27101, 25806, 18059, 11015, 56744, 4047
2023-01-31 11:44:40,2699, 11678, 6020, 14569, 27111, 25760, 18047, 10995, 56956, 4048
2023-01-31 11:44:41,2689, 11656, 6011, 14569, 27152, 25861, 18079, 11039, 56950, 4046
2023-01-31 11:44:41,2686, 11644, 6021, 14580, 27174, 25865, 18105, 11060, 57061, 4059
2023-01-31 11:44:42,2690, 11649, 6002, 14592, 27158, 25849, 18088, 11032, 56853, 4013
2023-01-31 11:44:42,2693, 11751, 6044, 14611, 27149, 25872, 18080, 11037, 57110, 4050
2023-01-31 11:44:43,2697, 11639, 6030, 14578, 27145, 25832, 18073, 11026, 57239, 4082
2023-01-31 11:44:44,2692, 11629, 6036, 14604, 27098, 25788, 18025, 11015, 57073, 4065
2023-01-31 11:44:44,2690, 11699, 6020, 14571, 27086, 25758, 18006, 10998, 57115, 4063
2023-01-31 11:44:45,2698, 11677, 6026, 14564, 27113, 25793, 18064, 11005, 57090, 4071
2023-01-31 11:44:46,2698, 11694, 6045, 14592, 27137, 25837, 18056, 11039, 57136, 4068
2023-01-31 11:44:46,2697, 11743, 6032, 14580, 27132, 25800, 18054, 11012, 57041, 4068
2023-01-31 11:44:47,2690, 11734, 6023, 14571, 27115, 25817, 18079, 11019, 57022, 4065
2023-01-31 11:44:47,2682, 11681, 6021, 14565, 27164, 25863, 18094, 11044, 57038, 4072
2023-01-31 11:44:48,2712, 11721, 6019, 14690, 26630, 24951, 17947, 10663, 55971, 3976
2023-01-31 11:44:49,2689, 11549, 6019, 14455, 27304, 25952, 18194, 11083, 57028, 4052
2023-01-31 11:44:49,2693, 11550, 6052, 14531, 27155, 25719, 18213, 11029, 57076, 4143
